frequency_hz,input_v_per_v,input_db,q79_1_collector_v_per_v,q79_1_collector_db,q79_2_base_v_per_v,q79_2_base_db,q79_2_collector_v_per_v,q79_2_collector_db,q79_3_gate1_v_per_v,q79_3_gate1_db
8889000.0,1.0,0.0,16.8014474,24.506933933036677,10.0239992,20.020820466514373,338.90022,50.601437015269546,152.389742,43.659114675670814
8889100.0,1.0,0.0,16.8108504,24.51179366758284,10.0320475,20.027791596006853,339.209358,50.6093564985627,152.549256,43.66820187760425
8889200.0,1.0,0.0,16.820267,24.516657707604494,10.040108,20.03476768955008,339.518983,50.6172812266263,152.709032,43.677294484646225
8889300.0,1.0,0.0,16.8296974,24.521526147571535,10.0481806,20.041748644260842,339.829095,50.62521117853686,152.869071,43.68639252671948
8889400.0,1.0,0.0,16.8391414,24.526398875400403,10.0562655,20.048734616674217,340.139696,50.63314638447813,153.029372,43.69549592004616
8889500.0,1.0,0.0,16.8485992,24.53127598545374,10.0643627,20.05572559018409,340.450787,50.64108684896911,153.189938,43.70460480794381
8889600.0,1.0,0.0,16.8580708,24.536157468819567,10.0724721,20.062721461972117,340.762369,50.64903257647042,153.350768,43.71371910651053
8889700.0,1.0,0.0,16.8675562,24.541043316590184,10.0805939,20.069722388013005,341.074443,50.6569835713844,153.511863,43.72283884530198
8889800.0,1.0,0.0,16.8770554,24.54593351986219,10.088728,20.076728265462496,341.38701,50.664939838055275,153.673224,43.73196405369335
8889900.0,1.0,0.0,16.8865685,24.550828121173183,10.0968745,20.08373916382713,341.700071,50.67290138076923,153.83485,43.74109464795487
8890000.0,1.0,0.0,16.8960954,24.555727060133794,10.1050333,20.090754980445396,342.013627,50.680868203754514,153.996744,43.75023077026407
8890100.0,1.0,0.0,16.9056363,24.56063043061103,10.1132046,20.09777587061544,342.32768,50.68884033655461,154.158904,43.75937228042534
8890200.0,1.0,0.0,16.9151911,24.565538172195247,10.1213883,20.104801731650358,342.642229,50.69681773251293,154.321332,43.76851926391321
8890300.0,1.0,0.0,16.9247599,24.57045032723849,10.1295845,20.1118326326586,342.957277,50.70480044640743,154.484029,43.77767174956064
8890400.0,1.0,0.0,16.9343426,24.57536683539797,10.1377931,20.11886847113645,343.272825,50.71278848216599,154.646995,43.78682970985572
8890500.0,1.0,0.0,16.9439394,24.580287790239083,10.1460143,20.12590940170678,343.588872,50.72078179309937,154.810231,43.79599317345159
8890600.0,1.0,0.0,16.9535503,24.585213182632334,10.1542481,20.132955407380457,343.905422,50.72878045893043,154.973736,43.8051620567279
8890700.0,1.0,0.0,16.9631752,24.590142952248307,10.1624944,20.14000638572068,344.222474,50.7367844328789,155.137513,43.81433650031289
8890800.0,1.0,0.0,16.9728142,24.595077141228977,10.1707533,20.14706240539203,344.540029,50.74479371871383,155.301561,43.823516420466746
8890900.0,1.0,0.0,16.9824674,24.600015791604534,10.1790248,20.154123449472692,344.85809,50.752808370521095,155.465881,43.83270184548523
8891000.0,1.0,0.0,16.9921347,24.604958843059098,10.187309,20.16118958632528,345.176656,50.760828341489415,155.630473,43.84189274767563
8891100.0,1.0,0.0,17.0018163,24.609906388661756,10.1956058,20.1682607136725,345.495729,50.76885366035792,155.795339,43.85108921090806
8891200.0,1.0,0.0,17.011512,24.614858317017724,10.2039154,20.175336984906597,345.815311,50.77688435571626,155.960479,43.86029120725374
8891300.0,1.0,0.0,17.021222,24.61981472108883,10.2122377,20.18241829772637,346.135401,50.784920380723094,156.125893,43.86949870884329
8891400.0,1.0,0.0,17.0309463,24.624775591607225,10.2205727,20.189504635115266,346.456002,50.79296178894934,156.291582,43.878711743441755
8891500.0,1.0,0.0,17.0406848,24.62974086833821,10.2289206,20.196596149909656,346.777114,50.80100855858156,156.457546,43.88793028312194
8891600.0,1.0,0.0,17.0504377,24.634710643995327,10.2372812,20.20369265503134,347.098738,50.80906069286745,156.623787,43.897154410930455
8891700.0,1.0,0.0,17.060205,24.639684909237218,10.2456547,20.210794303085212,347.420876,50.81711821999981,156.790305,43.90638409870624
8891800.0,1.0,0.0,17.0699867,24.644663654727175,10.2540411,20.21790107673055,347.743529,50.825181143045,156.9571,43.91561931834839
8891900.0,1.0,0.0,17.0797827,24.649646820278406,10.2624403,20.225012874012094,348.066697,50.83324944005905,157.124174,43.92486015237702
8892000.0,1.0,0.0,17.0895933,24.654634549128048,10.2708525,20.232129846980136,348.390383,50.84132316392964,157.291526,43.93410651723718
8892100.0,1.0,0.0,17.0994183,24.659626730185614,10.2792776,20.239251893656593,348.714586,50.84940226767033,157.459157,43.94335843999525
8892200.0,1.0,0.0,17.1092578,24.664623404900578,10.2877157,20.24637908122341,349.039309,50.85748680396537,157.627069,43.95261600264713
8892300.0,1.0,0.0,17.1191118,24.66962456387241,10.2961667,20.25351130788787,349.364551,50.86557672581055,157.79526,43.961879066598286
8892400.0,1.0,0.0,17.1289804,24.67463024841414,10.3046308,20.260648725031295,349.690315,50.87367208568714,157.963734,43.9711478237045
8892500.0,1.0,0.0,17.1388636,24.67964044904719,10.313108,20.26779131506052,350.016602,50.88177288620492,158.132488,43.980422080447994
8892600.0,1.0,0.0,17.1487614,24.684655156297847,10.3215983,20.274939060406012,350.343412,50.88987910512635,158.301526,43.98970202816122
8892700.0,1.0,0.0,17.1586739,24.68967441131824,10.3301016,20.28209185943863,350.670747,50.89799076979051,158.470846,43.998987528435705
8892800.0,1.0,0.0,17.1686011,24.69469820455664,10.3386181,20.289249862872104,350.998608,50.90610788264311,158.64045,44.00827866240177
8892900.0,1.0,0.0,17.1785429,24.69972647590376,10.3471478,20.296413053000336,351.326996,50.914230446075464,158.810339,44.017575456089034
8893000.0,1.0,0.0,17.1884995,24.70475931697186,10.3556907,20.3035814121411,351.655912,50.92235846242454,158.980512,44.02687782608495
8893100.0,1.0,0.0,17.1984709,24.709796718136147,10.3642467,20.310754838829865,351.985357,50.930491933973116,159.150971,44.036185853002266
8893200.0,1.0,0.0,17.208457,24.714838619302228,10.3728161,20.317933566851206,352.315333,50.93863088760362,159.321716,44.045499508011886
8893300.0,1.0,0.0,17.218458,24.71988511183366,10.3813987,20.325117410843912,352.64584,50.946775300790875,159.492748,44.0548188168064
8893400.0,1.0,0.0,17.2284739,24.72493618603267,10.3899946,20.332306436820524,352.976881,50.954925224870856,159.664067,44.06414375050601
8893500.0,1.0,0.0,17.2385046,24.729991781819937,10.3986039,20.339500710540904,353.308455,50.96308061260336,159.835675,44.073474388978624
8893600.0,1.0,0.0,17.2485503,24.735051990310225,10.4072265,20.346700130592033,353.640564,50.9712414905634,160.007571,44.08281064883498
8893700.0,1.0,0.0,17.2586109,24.74011675140502,10.4158625,20.353904762643985,353.973209,50.97940786064193,160.179757,44.092152609659806
8893800.0,1.0,0.0,17.2686864,24.745186055426814,10.4245119,20.361114588792702,354.306392,50.98757974919177,160.352233,44.10150024229893
8893900.0,1.0,0.0,17.278777,24.750259993241556,10.4331748,20.368329674411207,354.640114,50.99575715792814,160.525,44.11085357177065
8894000.0,1.0,0.0,17.2888826,24.755338504766065,10.4418511,20.37554991825352,354.974375,51.003940064044215,160.698058,44.12021256887237
8894100.0,1.0,0.0,17.2990033,24.76042163046059,10.450541,20.38277546871775,355.309177,51.01212849366444,160.871408,44.12957725845774
8894200.0,1.0,0.0,17.3091391,24.765509360492043,10.4592443,20.39000614149301,355.644521,51.0203224483453,161.045051,44.138947665211
8894300.0,1.0,0.0,17.31929,24.770601685032545,10.4679613,20.39724216772615,355.980409,51.02852195399052,161.218987,44.14832375977102
8894400.0,1.0,0.0,17.3294561,24.775698644381585,10.4766918,20.404483363225076,356.316841,51.0367269876054,161.393217,44.1577055666587
8894500.0,1.0,0.0,17.3396373,24.780800178540836,10.485436,20.4117298757264,356.653818,51.044937550588784,161.567741,44.16709305646637
8894600.0,1.0,0.0,17.3498338,24.78590637782476,10.4941938,20.41898160413305,356.991343,51.05315369294888,161.742561,44.17648630725437
8894700.0,1.0,0.0,17.3600455,24.791017182216176,10.5029653,20.42623861304834,357.329415,51.06137536722638,161.917677,44.18588528939489
8894800.0,1.0,0.0,17.3702725,24.796132631829746,10.5117504,20.43350080156365,357.668037,51.06960262323323,162.093089,44.195289973324705
8894900.0,1.0,0.0,17.3805148,24.801252716692744,10.5205494,20.440768399316717,358.007209,51.07783543776005,162.268799,44.20470043660078
8895000.0,1.0,0.0,17.3907724,24.806377426837845,10.529362,20.448041140188813,358.346933,51.08607383611531,162.444807,44.21411664944121
8895100.0,1.0,0.0,17.4010455,24.811506852134933,10.5381885,20.45531925345368,358.687209,51.09431779503228,162.621113,44.22353858212912
8895200.0,1.0,0.0,17.4113339,24.81664088267776,10.5470288,20.462602638165734,359.02804,51.10256736386308,162.797719,44.23296631172051
8895300.0,1.0,0.0,17.4216377,24.821779558372207,10.555883,20.46989135825092,359.369426,51.11082251921516,162.974624,44.24239975498527
8895400.0,1.0,0.0,17.431957,24.82692291901163,10.564751,20.47718531295292,359.711368,51.119083261883496,163.15183,44.25183898870461
8895500.0,1.0,0.0,17.4422918,24.832070954478947,10.573633,20.484484648257414,360.053868,51.12734961673584,163.329338,44.26128403608204
8895600.0,1.0,0.0,17.4526422,24.837223704430926,10.5825288,20.491789181312754,360.396926,51.13562156029529,163.507147,44.270734813910735
8895700.0,1.0,0.0,17.463008,24.842381059195322,10.5914387,20.499099139888443,360.740545,51.143899141359796,163.68526,44.28019145153939
8895800.0,1.0,0.0,17.4733895,24.847543157888047,10.6003625,20.50641434125355,361.084726,51.15218236038298,163.863675,44.28965381265521
8895900.0,1.0,0.0,17.4837866,24.852709940557247,10.6093004,20.513734930737467,361.429468,51.160471169703854,164.042394,44.299121973270054
8896000.0,1.0,0.0,17.4941993,24.857881397025015,10.6182524,20.52106088954035,361.774775,51.168765641840054,164.221419,44.3085960090001
8896100.0,1.0,0.0,17.5046278,24.863057616360166,10.6272184,20.528392117156002,362.120646,51.17706572905283,164.400748,44.3180757837319
8896200.0,1.0,0.0,17.5150719,24.86823848903672,10.6361986,20.53572875837084,362.467084,51.185371479589676,164.580384,44.327561425760116
8896300.0,1.0,0.0,17.5255318,24.873424104016507,10.6451929,20.54307071266205,362.814089,51.19368286964374,164.760326,44.337052851880976
8896400.0,1.0,0.0,17.5360074,24.87861440143505,10.6542013,20.550417961334606,363.161663,51.20199992328476,164.940576,44.346550137170446
8896500.0,1.0,0.0,17.5464989,24.883809470058438,10.663224,20.557770648632847,363.509807,51.210322640546565,165.121134,44.356053251104576
8896600.0,1.0,0.0,17.5570062,24.88900925000404,10.672261,20.565128755500666,363.858523,51.21865104528503,165.302001,44.36556221577238
8896700.0,1.0,0.0,17.5675294,24.894213780399255,10.6813122,20.572492181589976,364.20781,51.226985089668766,165.483177,44.375077000612166
8896800.0,1.0,0.0,17.5780684,24.8994230014323,10.6903777,20.57986098935436,364.557672,51.23532484512939,165.664664,44.38459767999096
8896900.0,1.0,0.0,17.5886235,24.904637050950097,10.6994575,20.587235159817606,364.908108,51.24367026375989,165.846461,44.39412417076453
8897000.0,1.0,0.0,17.5991944,24.909855770326104,10.7085517,20.594614755141958,365.259121,51.252021392907565,166.02857,44.403656547033336
8897100.0,1.0,0.0,17.6097814,24.91507929724106,10.7176603,20.601999756197987,365.610711,51.260378208416185,166.210992,44.41319483024829
8897200.0,1.0,0.0,17.6203844,24.92030757184731,10.7267833,20.609390143883175,365.96288,51.26874073364088,166.393726,44.42273893729741
8897300.0,1.0,0.0,17.6310035,24.925540632951588,10.7359208,20.616785980026954,366.315629,51.27710896808522,166.576774,44.43228894179714
8897400.0,1.0,0.0,17.6416387,24.93077847001263,10.7450727,20.62418716453812,366.66896,51.28548293489292,166.760137,44.4418448648875
8897500.0,1.0,0.0,17.65229,24.93602107249517,10.7542392,20.631593839929607,367.022873,51.29386260973632,166.943815,44.45140667551932
8897600.0,1.0,0.0,17.6629574,24.94126842986994,10.7634202,20.63900590609571,367.37737,51.3022480156169,167.127809,44.460974394684
8897700.0,1.0,0.0,17.6736411,24.946520629905763,10.7726158,20.646423424492305,367.732452,51.3106391517765,167.312119,44.4705479912987
8897800.0,1.0,0.0,17.6843409,24.95177756367456,10.781826,20.653846375766634,368.08812,51.31903601740908,167.496746,44.48012748620698
8897900.0,1.0,0.0,17.6950571,24.95703936792493,10.7910508,20.661274740593424,368.444377,51.32743865880974,167.681692,44.489712951892784
8898000.0,1.0,0.0,17.7057895,24.96230593377071,10.8002903,20.668708580097682,368.801222,51.33584702783669,167.866956,44.49930430522418
8898100.0,1.0,0.0,17.7165382,24.967577299650948,10.8095446,20.676147955156623,369.158658,51.34426117059866,168.05254,44.50890161842443
8898200.0,1.0,0.0,17.7273033,24.97285350389184,10.8188135,20.68359268554463,369.516685,51.35268106245625,168.238444,44.5185048600728
8898300.0,1.0,0.0,17.7380848,24.978134535739205,10.8280972,20.69104291247949,369.875305,51.36110672578067,168.424669,44.528114050390144
8898400.0,1.0,0.0,17.7488827,24.98342038444506,10.8373957,20.698498616361356,370.23452,51.369538182804874,168.611216,44.53772920943932
8898500.0,1.0,0.0,17.7596971,24.988711088175556,10.8467091,20.70595985769694,370.59433,51.377975408748256,168.798084,44.54735025421098
8898600.0,1.0,0.0,17.7705279,24.99400658722775,10.8560373,20.713426536726217,370.954736,51.38641840228951,168.985276,44.556977307595595
8898700.0,1.0,0.0,17.7813753,24.999306968569005,10.8653804,20.72089871387442,371.315742,51.394867232237225,169.172792,44.56661033784058
8898800.0,1.0,0.0,17.7922392,25.004612172479202,10.8747384,20.7283763694476,371.677346,51.403321826863724,169.360633,44.57624936455083
8898900.0,1.0,0.0,17.8031197,25.009922236941023,10.8841114,20.735859563583464,372.039551,51.41178223140148,169.548798,44.58589430471588
8899000.0,1.0,0.0,17.8140169,25.015237199824213,10.8934993,20.74334819670373,372.402359,51.420248467530776,169.73729,44.59554528031436
8899100.0,1.0,0.0,17.8249307,25.02055700142774,10.9029023,20.75084240853119,372.76577,51.42872051019247,169.926108,44.6052022082511
8899200.0,1.0,0.0,17.8358611,25.02588163087543,10.9123204,20.75834217907285,373.129786,51.43719838092939,170.115254,44.61486515890663
8899300.0,1.0,0.0,17.8468083,25.03121117463591,10.9217535,20.765847408836017,373.494408,51.44568207789191,170.304728,44.62453410027465
8899400.0,1.0,0.0,17.8577723,25.036545621666782,10.9312017,20.77335815755085,373.859637,51.45417159918476,170.494532,44.634209102311445
8899500.0,1.0,0.0,17.868753,25.041884912322736,10.9406651,20.780874484701325,374.225475,51.46266696607752,170.684665,44.6438900819259
8899600.0,1.0,0.0,17.8797506,25.047229132823038,10.9501437,20.788396370203202,374.591924,51.47116819970354,170.875128,44.65357705798989
8899700.0,1.0,0.0,17.890765,25.05257822350559,10.9596375,20.7959237940012,374.958984,51.47967527473041,171.065923,44.66327009999601
8899800.0,1.0,0.0,17.9017963,25.05793222187386,10.9691465,20.80345673606906,375.326656,51.48818818901368,171.257049,44.67296912490084
8899900.0,1.0,0.0,17.9128446,25.063291165318265,10.9786708,20.810995255525633,375.694943,51.496706986603016,171.448509,44.6826742526077
8900000.0,1.0,0.0,17.9239097,25.068654945736757,10.9882105,20.81853941124421,376.063846,51.50523166512819,171.640302,44.69238539999271
8900100.0,1.0,0.0,17.9349919,25.07402369742276,10.9977654,20.82608902491659,376.433365,51.51376219910024,171.832429,44.70210258532899
8900200.0,1.0,0.0,17.9460911,25.079397360717472,11.0073358,20.833644313363383,376.803503,51.52229863223094,172.024891,44.71182582673674
8900300.0,1.0,0.0,17.9572074,25.0847759728285,11.0169216,20.84120517724522,377.174261,51.530840961948755,172.217689,44.72155514218362
8900400.0,1.0,0.0,17.9683408,25.090159522510405,11.0265228,20.84877159629965,377.545639,51.539389162631856,172.410824,44.73129054948504
8900500.0,1.0,0.0,17.9794912,25.09554795021455,11.0361395,20.856343628997838,377.91764,51.547943277655634,172.604296,44.74103201598193
8900600.0,1.0,0.0,17.9906589,25.10094138963908,11.0457717,20.8639212549307,378.290265,51.556503304248686,172.798106,44.750779559355564
8900700.0,1.0,0.0,18.0018437,25.106339732879093,11.0554194,20.87150445371892,378.663515,51.56506923959593,172.992255,44.76053319713579
8900800.0,1.0,0.0,18.0130458,25.111743065156563,11.0650828,20.879093362009428,379.037391,51.57364108083874,173.186744,44.77029294670139
8900900.0,1.0,0.0,18.0242652,25.11715137508034,11.0747617,20.886687802211902,379.411895,51.58221884796813,173.381573,44.78005877518342
8901000.0,1.0,0.0,18.0355018,25.122564603106248,11.0844563,20.894287910758838,379.787029,51.590802560841425,173.576743,44.789830699828485
8901100.0,1.0,0.0,18.0467558,25.127982834206986,11.0941665,20.901893588686917,380.162794,51.59939221633462,173.772255,44.79960873773294
8901200.0,1.0,0.0,18.0580272,25.133406056922215,11.1038925,20.909504972008826,380.53919,51.607987788455596,173.96811,44.809392905843225
8901300.0,1.0,0.0,18.0693159,25.13883421172878,11.1136342,20.917121961753207,380.91622,51.61658931966769,174.164308,44.81918317108437
8901400.0,1.0,0.0,18.0806221,25.14426738335015,11.1233918,20.924744693513475,381.293885,51.62519680665085,174.360851,44.82897960008822
8901500.0,1.0,0.0,18.0919458,25.149705560256997,11.1331651,20.932372990292478,381.672187,51.63381026880002,174.557739,44.838782159593976
8901600.0,1.0,0.0,18.103287,25.155148730927085,11.1429542,20.94000690952088,382.051126,51.64242967990777,174.754972,44.84859081641689
8901700.0,1.0,0.0,18.1146458,25.160596931794895,11.1527593,20.94764658626687,382.430704,51.65105505923947,174.952553,44.858405686389645
8901800.0,1.0,0.0,18.1260221,25.16605010334283,11.1625803,20.95529192164352,382.810923,51.659686425928214,175.150481,44.868226686383835
8901900.0,1.0,0.0,18.137416,25.17150828195959,11.1724172,20.96294289481289,383.191784,51.66832377630783,175.348757,44.87805383264192
8902000.0,1.0,0.0,18.1488276,25.176971503920736,11.1822701,20.9705995626435,383.573288,51.67696710667049,175.547382,44.88788714125876
8902100.0,1.0,0.0,18.1602569,25.182439757559525,11.192139,20.97826190415384,383.955437,51.68561643588896,175.746357,44.897726628182006
8902200.0,1.0,0.0,18.1717039,25.187913031216524,11.202024,20.985929975932066,384.338233,51.694271782704526,175.945683,44.907572309212355
8902300.0,1.0,0.0,18.1831686,25.193391313239633,11.211925,20.99360367938344,384.721676,51.70293312057298,176.14536,44.91742415069301
8902400.0,1.0,0.0,18.1946512,25.19887468746155,11.2218422,21.001283148423294,385.105768,51.711600468108315,176.345389,44.92728216829966
8902500.0,1.0,0.0,18.2061516,25.204363094355546,11.2317756,21.008968361784284,385.490511,51.72027384379354,176.545772,44.937146426760975
8902600.0,1.0,0.0,18.2176698,25.209856522201314,11.2417251,21.016659220965835,385.875906,51.72895324347138,176.746508,44.94701684300679
8902700.0,1.0,0.0,18.229206,25.215355054582457,11.2516909,21.024355859361616,386.261955,51.73763868543105,176.947599,44.95689348153053
8902800.0,1.0,0.0,18.2407601,25.220858631994602,11.2616729,21.032058178465856,386.648658,51.746330142902266,177.149046,44.96677635742554
8902900.0,1.0,0.0,18.2523321,25.22636724264945,11.2716712,21.039766234197145,387.036018,51.7550276564907,177.350849,44.976665436664746
8903000.0,1.0,0.0,18.2639222,25.231880969881576,11.2816859,21.04748008223226,387.424036,51.76373122174284,177.553009,44.98656073421963
8903100.0,1.0,0.0,18.2755303,25.237399754209264,11.2917169,21.055199624160995,387.812713,51.772440834165316,177.755527,44.99646226491752
8903200.0,1.0,0.0,18.2871565,25.24292363127366,11.3017644,21.062924992441584,388.202051,51.78115651159965,177.958404,45.00637004344178
8903300.0,1.0,0.0,18.2988009,25.248452636602718,11.3118283,21.070656088659618,388.592051,51.78987824940572,178.16164,45.016284035579375
8903400.0,1.0,0.0,18.3104633,25.253986663300893,11.3219086,21.078392891423945,388.982715,51.79860606523371,178.365237,45.02620430459109
8903500.0,1.0,0.0,18.322144,25.25952584175483,11.3320055,21.086135532674078,389.374045,51.807339976604794,178.569195,45.036130816088935
8903600.0,1.0,0.0,18.3338429,25.265070112490964,11.3421189,21.093883914092594,389.76604,51.81607993405662,178.773515,45.046063584350804
8903700.0,1.0,0.0,18.34556,25.270619463510524,11.3522489,21.101638090692944,390.158705,51.82482602184206,178.978198,45.05600262351217
8903800.0,1.0,0.0,18.3572955,25.276173977454064,11.3623955,21.109398040803676,390.552038,51.83357816813619,179.183245,45.06594794756647
8903900.0,1.0,0.0,18.3690493,25.28173359487145,11.3725587,21.117163742786037,390.946043,51.84233643465025,179.388656,45.075899521946056
8904000.0,1.0,0.0,18.3808215,25.287298350951882,11.3827387,21.12493532764912,391.340721,51.851100816202376,179.594433,45.08585740889163
8904100.0,1.0,0.0,18.3926121,25.292868233546475,11.3929353,21.13271262093148,391.736073,51.85987130757248,179.800576,45.09582157366399
8904200.0,1.0,0.0,18.4044211,25.298443230514284,11.4031488,21.140495829605847,392.1321,51.868647903502385,180.007086,45.105792029857966
8904300.0,1.0,0.0,18.4162486,25.30402337688667,11.413379,21.148284779345158,392.528805,51.877430642951985,180.213965,45.11576883912554
8904400.0,1.0,0.0,18.4280946,25.309608660447807,11.4236261,21.156079600539424,392.926188,51.8862194983474,180.421211,45.125751870187884
8904500.0,1.0,0.0,18.4399592,25.315199116093574,11.43389,21.1638801951673,393.324252,51.89501450841646,180.628828,45.13574128081223
8904600.0,1.0,0.0,18.4518424,25.320794731533333,11.4441708,21.17168661730968,393.722997,51.90381564548786,180.836815,45.14573698780409
8904700.0,1.0,0.0,18.4637442,25.326395494484572,11.4544686,21.179498920807912,394.122426,51.91262294805817,181.045173,45.15573900422492
8904800.0,1.0,0.0,18.4756647,25.332001439685534,11.4647834,21.18731708350254,394.522539,51.92143638835937,181.253904,45.16574739091831
8904900.0,1.0,0.0,18.4876039,25.337612554779028,11.4751152,21.195141083267774,394.923339,51.930256004657494,181.463008,45.175762112636534
8905000.0,1.0,0.0,18.4995619,25.34322887436796,11.485464,21.20297089801159,395.324826,51.93908176908849,181.672485,45.18578313421447
8905100.0,1.0,0.0,18.5115386,25.34885033909903,11.4958299,21.210806581232656,395.727003,51.94791371968865,181.882337,45.195810516080776
8905200.0,1.0,0.0,18.5235342,25.354477030422068,11.506213,21.21864818619084,396.129871,51.956751850425455,182.092565,45.20584427060537
8905300.0,1.0,0.0,18.5355486,25.36010888897004,11.5166132,21.22649561506632,396.533431,51.96559615523016,182.30317,45.21588441002086
8905400.0,1.0,0.0,18.5475819,25.36574594916647,11.5270306,21.234348921050824,396.937685,51.97444664988018,182.514151,45.225930851242495
8905500.0,1.0,0.0,18.5596341,25.371388198521796,11.5374652,21.242208081813473,397.342635,51.98330335002777,182.725511,45.23598370162999
8905600.0,1.0,0.0,18.5717054,25.37703571809387,11.5479172,21.25007322548987,397.748281,51.99216622752498,182.937251,45.24604297300597
8905700.0,1.0,0.0,18.5837956,25.382688401749434,11.5583864,21.25794417911323,398.154627,52.0010353415389,183.14937,45.256108582206835
8905800.0,1.0,0.0,18.5959049,25.388346330441642,11.568873,21.265821070615637,398.561672,52.00991064196839,183.36187,45.2661805884837
8905900.0,1.0,0.0,18.6080332,25.394009444854206,11.579377,21.273703877395445,398.969419,52.01879216593856,183.574751,45.27625895610182
8906000.0,1.0,0.0,18.6201807,25.39967782574438,11.5898984,21.281592576885785,399.37787,52.02767992861274,183.788016,45.286343791192124
8906100.0,1.0,0.0,18.6323473,25.40535141378264,11.6004372,21.289487146554652,399.787026,52.0365739233041,184.001663,45.29643496328417
8906200.0,1.0,0.0,18.6445332,25.411030289530352,11.6109936,21.297387713519875,400.196888,52.04547414329109,184.215696,45.30653262533534
8906300.0,1.0,0.0,18.6567383,25.416714393644867,11.6215675,21.305294180171597,400.607458,52.054380603499446,184.430113,45.31663664693588
8906400.0,1.0,0.0,18.6689626,25.422403713439998,11.632159,21.313206598550074,401.018738,52.063293318731596,184.644917,45.32674713340515
8906500.0,1.0,0.0,18.6812063,25.42809832922905,11.6427681,21.321124945855328,401.430729,52.07221228202951,184.860107,45.336864001545614
8906600.0,1.0,0.0,18.6934693,25.433798181695675,11.6533948,21.329049199322743,401.843432,52.0811374864012,185.075686,45.346987356190816
8906700.0,1.0,0.0,18.7057517,25.439503304523022,11.6640393,21.336979485157663,402.256851,52.090068989599494,185.291653,45.35711711409626
8906800.0,1.0,0.0,18.7180536,25.4452137312811,11.6747014,21.34491563145991,402.670985,52.099006741223654,185.50801,45.36725333278906
8906900.0,1.0,0.0,18.7303749,25.450929402680202,11.6853814,21.35285783856526,403.085837,52.10795077721103,185.724758,45.3773960226779
8907000.0,1.0,0.0,18.7427157,25.456650352247173,11.6960791,21.360805934713042,403.501408,52.11690109023557,185.941897,45.38754514732673
8907100.0,1.0,0.0,18.7550761,25.462376613395744,11.7067947,21.36876004550349,403.917699,52.12585767293808,186.159429,45.39770076370309
8907200.0,1.0,0.0,18.7674561,25.468108173144856,11.7175281,21.37672007364706,404.334714,52.13482058237222,186.377354,45.40786283521744
8907300.0,1.0,0.0,18.7798556,25.4738449722714,11.7282795,21.384686144340264,404.752452,52.143789767994036,186.595674,45.418031418466114
8907400.0,1.0,0.0,18.7922749,25.479587136565797,11.7390489,21.392658234289353,405.170916,52.152765265154734,186.814388,45.428206430212555
8907500.0,1.0,0.0,18.8047139,25.485334606700967,11.7498362,21.400636246313425,405.590107,52.161747066164956,187.033499,45.43838797328709
8907600.0,1.0,0.0,18.8171725,25.491087323481295,11.7606416,21.40862030510644,406.010028,52.17073520608974,187.253006,45.44857596441101
8907700.0,1.0,0.0,18.829651,25.496845412357928,11.771465,21.416610313492498,406.430678,52.179729634300344,187.472912,45.458770505937316
8907800.0,1.0,0.0,18.8421493,25.502608814031433,11.7823066,21.424606395763295,406.852061,52.188730407058365,187.693216,45.46897151454633
8907900.0,1.0,0.0,18.8546675,25.508377561469228,11.7931663,21.43260845474842,407.274178,52.19773751634748,187.91392,45.47917904589262
8908000.0,1.0,0.0,18.8672055,25.514151595451715,11.8040443,21.440616614337912,407.69703,52.20675095411994,188.135025,45.489393109116406
8908100.0,1.0,0.0,18.8797635,25.519930994910204,11.8149404,21.4486307038512,408.120619,52.21577073357932,188.356531,45.499613667115646
8908200.0,1.0,0.0,18.8923415,25.525715746589025,11.8258548,21.456650846980835,408.544948,52.22479688907023,188.57844,45.50984077499721
8908300.0,1.0,0.0,18.9049395,25.53150583724197,11.8367876,21.464677093533258,408.970016,52.23382936977572,188.800752,45.52007439551219
8908400.0,1.0,0.0,18.9175576,25.537301299546765,11.8477386,21.472709273142982,409.395827,52.242868231106705,189.023469,45.53031458340414
8908500.0,1.0,0.0,18.9301957,25.543102074300535,11.8587081,21.480747582248576,409.822381,52.25191344340135,189.246591,45.54056130127858
8908600.0,1.0,0.0,18.942854,25.548908239992002,11.869696,21.488791923804268,410.24968,52.260965019400196,189.470119,45.55081455767422
8908700.0,1.0,0.0,18.9555325,25.55471978322931,11.8807024,21.49684234729157,410.677727,52.270022992875425,189.694055,45.56107440679249
8908800.0,1.0,0.0,18.9682312,25.56053669063026,11.8917273,21.5048988289171,411.106523,52.27908735513658,189.918399,45.57134081102285
8908900.0,1.0,0.0,18.9809501,25.566358948822383,11.9027707,21.512961344925323,411.536068,52.28815807635738,190.143151,45.58161373284562
8909000.0,1.0,0.0,18.9936894,25.572186635903762,11.9138328,21.52103001741044,411.966366,52.297235211106035,190.368314,45.591893271712316
8909100.0,1.0,0.0,19.0064489,25.578019646937932,11.9249134,21.529104676609997,412.397418,52.306318750470965,190.593888,45.60217938979915
8909200.0,1.0,0.0,19.0192289,25.583858105588845,11.9360128,21.537185517193834,412.829225,52.31540868551139,190.819874,45.612472094892674
8909300.0,1.0,0.0,19.0320293,25.58970195260871,11.9471308,21.545272369543685,413.261789,52.32450502827537,191.046273,45.622771394655295
